Date,Price,NAV
14.01.2020,37068.64,15208536283.24
15.01.2020,37160.34,15300858772.42
16.01.2020,37164.18,15320746221.54
17.01.2020,37205.29,15354250268.36
20.01.2020,37210.3,15281716883.42
21.01.2020,37228.4,15289471372.73
22.01.2020,37237.03,15265201541.12
23.01.2020,37269.48,15278271697.66
24.01.2020,37272.81,15291380172.37
27.01.2020,37242.52,15331636441.36
28.01.2020,37235.27,15364579563.11
29.01.2020,37256.35,15483329205.37
30.01.2020,37271.94,15512772462.7
31.01.2020,37293.51,15122987410.26
03.02.2020,37398.39,15142532924.4
04.02.2020,37297.15,15105132405.15
05.02.2020,37305.09,15150202009.11
06.02.2020,37326.54,15430978411.67
07.02.2020,37378.86,15449251258.76
10.02.2020,37425.2,15540343571.71
11.02.2020,37475.36,15582656610.94
12.02.2020,37516.04,15662403188.53
13.02.2020,37529.05,15714773549.73
14.02.2020,37556.29,15738801246.06
17.02.2020,37600.87,15827193691.13
18.02.2020,37586.41,15797051506.53
19.02.2020,37622.0,15848870813.29
20.02.2020,37667.56,15926280094.53
21.02.2020,37686.33,15959898205.89
25.02.2020,37677.87,15962868452.52
26.02.2020,37650.72,16045738626.36
27.02.2020,37605.2,16092909507.95
28.02.2020,37275.42,16022321639.59
02.03.2020,37425.99,16156645595.24
03.03.2020,37406.48,16300592993.09
04.03.2020,37572.78,16374105702.65
05.03.2020,37587.24,16373564076.16
06.03.2020,37446.06,16207473169.92
10.03.2020,36891.79,16097750329.2
11.03.2020,37032.89,16161109107.73
12.03.2020,36406.25,15509036578.87
13.03.2020,36367.51,15418133925.47
16.03.2020,36087.29,15159474876.84
17.03.2020,35978.03,14953552042.75
18.03.2020,35494.9,14565516969.33
19.03.2020,35300.92,14300046646.69
20.03.2020,36024.35,14432144965.15
23.03.2020,36055.98,14340343337.22
24.03.2020,36419.66,14307821364.25
25.03.2020,36589.53,14222563192.24
26.03.2020,36436.87,14235522278.31
27.03.2020,36540.17,14253765805.78
30.03.2020,36552.32,14141047167.66
31.03.2020,36737.73,14195313725.39
01.04.2020,36714.45,14160780018.82
02.04.2020,36800.24,14167857522.01
03.04.2020,36828.77,14176315816.74
06.04.2020,36932.3,14220418467.5
07.04.2020,37077.92,14539578124.11
08.04.2020,37111.38,14323221867.76
09.04.2020,37172.41,14338699708.1
10.04.2020,37196.0,14358614836.04
13.04.2020,37233.93,14432556890.57
14.04.2020,37319.38,14266850507.58
15.04.2020,37283.32,14213953308.33
16.04.2020,37253.98,14172304638.74
17.04.2020,37363.87,14082255531.31
20.04.2020,37565.85,14471536386.45
21.04.2020,37466.92,14085820304.06
22.04.2020,37593.08,14095188228.28
23.04.2020,37757.97,14198677329.35
24.04.2020,37784.96,14234343456.1
27.04.2020,37963.96,14307878985.82
28.04.2020,37995.41,14337320246.14
29.04.2020,37998.27,14357065841.4
30.04.2020,38085.03,14485856606.64
06.05.2020,38157.89,14445835366.57
07.05.2020,38172.86,14865825826.47
08.05.2020,38213.68,14787455989.92
12.05.2020,38262.92,14829488798.19
13.05.2020,38266.38,14825522742.18
14.05.2020,38291.47,14820796337.76
15.05.2020,38353.83,14826631771.55
18.05.2020,38393.22,14874379775.59
19.05.2020,38438.6,15324015018.75
20.05.2020,38561.67,15360522064.67
21.05.2020,38574.6,15405098336.39
22.05.2020,38582.7,15318287470.81
25.05.2020,38671.56,14961703164.54
26.05.2020,38725.07,15057172108.23
27.05.2020,38721.93,15092108453.65
28.05.2020,38748.19,15148192418.11
29.05.2020,38763.95,15199044078.73
01.06.2020,38766.37,15232586483.32
02.06.2020,38783.9,15686466920.86
03.06.2020,38801.59,15922494222.34
04.06.2020,38730.87,15915442923.28
05.06.2020,38782.13,16018639381.48
08.06.2020,38762.82,15641184620.88
09.06.2020,38720.25,15718081888.54
10.06.2020,38760.92,15710101725.82
11.06.2020,38829.86,15605969246.55
15.06.2020,38728.8,15565712201.64
16.06.2020,38752.75,16043534138.26
17.06.2020,38835.22,16107988799.85
18.06.2020,38863.86,16130862184.46
19.06.2020,38935.77,15781810263.83
22.06.2020,38961.83,15812592325.62
23.06.2020,38907.32,15755643269.6
25.06.2020,38894.06,15793024946.22
26.06.2020,38937.46,15797543966.88
29.06.2020,38866.28,15779044955.17
30.06.2020,38897.1,15823202504.72
02.07.2020,38901.3,16216044877.64
03.07.2020,38927.24,16255334284.93
06.07.2020,38799.97,16242633697.84
07.07.2020,38853.59,15887379905.0
08.07.2020,38863.34,15853262355.86
09.07.2020,38951.42,15872018508.74
10.07.2020,38941.66,15870338797.32
13.07.2020,38978.17,15861125491.29
14.07.2020,39040.51,15884355917.77
15.07.2020,39007.75,15893673561.39
16.07.2020,39011.84,16292638960.06
17.07.2020,39001.94,16293522240.53
20.07.2020,39079.11,16313248934.96
21.07.2020,39093.72,15942057851.12
22.07.2020,39098.43,15958418212.36
23.07.2020,39098.52,15980296796.19
24.07.2020,39103.7,15996572612.9
27.07.2020,39132.69,16004198747.18
28.07.2020,39109.07,16012235373.94
29.07.2020,39127.18,15982107829.3
30.07.2020,39093.29,15940843269.62
31.07.2020,39095.36,16065781248.98
03.08.2020,39146.49,16089986331.29
04.08.2020,39190.3,16096001707.16
05.08.2020,39168.37,16091737632.51
06.08.2020,39163.38,16113625352.39
07.08.2020,39160.59,16085033828.86
10.08.2020,39289.45,16126183266.21
11.08.2020,39227.84,16125901276.96
12.08.2020,39226.07,16109632904.97
13.08.2020,39199.58,16275928246.94
14.08.2020,39176.75,16142549873.64
17.08.2020,39130.57,16121872993.34
18.08.2020,39125.6,16124143848.44
19.08.2020,39138.13,16214906424.03
20.08.2020,39066.73,16237568757.01
21.08.2020,39096.7,16265447081.37
24.08.2020,39130.76,16313190863.91
25.08.2020,39104.1,16300394494.57
26.08.2020,39090.86,16296324845.85
27.08.2020,39106.29,16338370312.76
28.08.2020,39147.04,16350353474.21
31.08.2020,39156.17,16329485518.55
01.09.2020,39186.64,16502940511.53
02.09.2020,39157.05,16484853547.59
03.09.2020,39118.33,16463724123.77
04.09.2020,39135.08,16345162360.1
07.09.2020,39073.02,16326194309.14
08.09.2020,39098.23,16410484244.4
09.09.2020,39097.33,16394843143.93
10.09.2020,39188.43,16462890610.01
11.09.2020,39225.22,16438237822.89
14.09.2020,39255.57,16479197265.73
15.09.2020,39278.6,16554388096.69
16.09.2020,39285.43,16569163336.45
17.09.2020,39206.45,16580221093.69
18.09.2020,39228.32,16588579328.69
21.09.2020,39212.09,16586410012.59
22.09.2020,39200.43,16604950219.16
23.09.2020,39280.24,16688257546.94
24.09.2020,39279.17,16685259746.76
25.09.2020,39271.22,16870072476.03
28.09.2020,39263.79,16883093893.86
29.09.2020,39231.14,16676634912.14
30.09.2020,39244.68,16635493283.22
01.10.2020,39299.51,16663144862.25
02.10.2020,39290.93,16669241698.56
05.10.2020,39374.87,16710221662.97
06.10.2020,39398.76,16751651683.69
07.10.2020,39399.22,16755418749.73
08.10.2020,39459.22,16756586781.49
09.10.2020,39476.61,16760463593.01
12.10.2020,39501.8,16754105399.74
13.10.2020,39499.65,16778016500.18
14.10.2020,39505.61,16744337114.08
15.10.2020,39455.96,16732138981.55
16.10.2020,39478.01,16724268343.2
19.10.2020,39506.23,16734022232.24
20.10.2020,39473.59,16720228327.56
21.10.2020,39521.22,16704173005.57
22.10.2020,39518.95,16701251336.91
23.10.2020,39546.34,16708010106.06
26.10.2020,39520.62,16922458470.05
27.10.2020,39517.24,16876776835.88
28.10.2020,39606.17,16949877292.14
29.10.2020,39447.66,16907476300.58
30.10.2020,39438.46,16623939996.84
02.11.2020,39394.09,16662809195.87
03.11.2020,39429.64,16903840533.1
05.11.2020,39535.42,16924182381.76
06.11.2020,39602.05,16750453171.2
09.11.2020,39674.97,16783492159.91
10.11.2020,39679.39,16691983625.11
11.11.2020,39652.56,16685516651.47
12.11.2020,39677.48,16690203679.36
13.11.2020,39701.34,16671831026.93
16.11.2020,39724.5,16704170595.6
17.11.2020,39732.28,16702379696.92
18.11.2020,39757.4,16703959174.87
19.11.2020,39765.58,16717187374.31
20.11.2020,39775.96,16801978261.39
23.11.2020,39795.38,16841388254.82
24.11.2020,39811.96,16777150883.35
25.11.2020,39824.55,16800710921.86
26.11.2020,39830.4,16766849170.4
27.11.2020,39825.84,16755291978.09
30.11.2020,39861.92,16785686995.61
01.12.2020,39830.96,16802108718.86
02.12.2020,39841.07,16823853570.71
03.12.2020,39845.46,16806036212.87
04.12.2020,39848.91,16803718347.92
07.12.2020,39870.32,16801366127.65
08.12.2020,39861.77,16770653392.91
09.12.2020,39885.91,16813755243.7
10.12.2020,39881.91,16840125380.75
11.12.2020,39891.81,16886742160.05
14.12.2020,39901.51,16848312715.96
15.12.2020,39886.27,16917451204.9
16.12.2020,39906.79,17193454061.56
17.12.2020,39928.89,17263911264.61
18.12.2020,39942.74,17159049832.09
21.12.2020,39931.3,17008972339.91
22.12.2020,39926.62,17014947292.13
23.12.2020,39900.32,17068626246.37
24.12.2020,39886.71,17083519597.97
25.12.2020,39900.07,17113118695.81
28.12.2020,39958.49,17168888507.56
29.12.2020,39830.86,17150031799.26
30.12.2020,40012.88,17263845088.33
31.12.2020,40017.33,17303372486.38
11.01.2021,40099.95,17349534325.73
12.01.2021,40097.58,17439744411.17
13.01.2021,40087.93,17421818220.8
14.01.2021,40077.09,17471222109.0
15.01.2021,40037.65,17472163600.89
18.01.2021,40003.98,17507232755.01
19.01.2021,40015.05,17642671697.2
20.01.2021,40053.92,17719424728.92
21.01.2021,40034.82,17717547342.03
22.01.2021,39975.94,17730766591.18
25.01.2021,40006.11,17745547381.94
26.01.2021,39995.64,17686797500.44
27.01.2021,39994.89,17654203848.62
28.01.2021,39990.51,17664245221.7
29.01.2021,39975.78,17679930618.18
01.02.2021,40019.22,17754855086.21
02.02.2021,40018.25,17861795969.91
03.02.2021,39972.33,17905090841.83
04.02.2021,40016.03,17942216935.41
05.02.2021,40030.02,17885569062.72
08.02.2021,40089.77,17899528891.22
09.02.2021,40082.69,17827053941.4
10.02.2021,40052.82,17753173927.29
11.02.2021,40003.82,17631904367.28
12.02.2021,39962.68,17621592952.53
15.02.2021,39956.29,17653701602.1
16.02.2021,39876.04,17606906495.06
17.02.2021,39851.4,17595564389.85
18.02.2021,39847.98,17563472056.38
19.02.2021,39799.24,17544877747.68
20.02.2021,39845.37,17560868852.47
24.02.2021,39859.98,17568430515.79
25.02.2021,39859.86,17509401074.55
26.02.2021,39799.01,17458233699.47
01.03.2021,39804.58,17441355444.57
02.03.2021,39862.41,17474979351.26
03.03.2021,39873.09,17462910969.91
04.03.2021,39866.53,17441318128.67
05.03.2021,39838.73,17439385089.13
09.03.2021,39885.36,17451086037.64
10.03.2021,39843.6,17392691026.77
11.03.2021,39811.34,17316740834.19
12.03.2021,39824.31,17286912503.88
15.03.2021,39815.16,17251192252.62
16.03.2021,39793.07,17195195523.03
17.03.2021,39763.64,17158238242.44
18.03.2021,39695.57,17087039242.78
19.03.2021,39602.32,16978344758.88
22.03.2021,39529.65,16937309767.74
23.03.2021,39407.29,16843346290.92
24.03.2021,39390.78,16789558496.94
25.03.2021,39414.54,16762344263.48
26.03.2021,39547.11,16817920665.63
29.03.2021,39615.76,16797838538.79
30.03.2021,39612.97,16747845904.03
31.03.2021,39600.98,16723112896.81
01.04.2021,39595.34,16720758609.39
02.04.2021,39611.08,16687216621.05
05.04.2021,39607.7,16782239143.19
06.04.2021,39637.45,16690976811.71
07.04.2021,39440.69,16611013396.65
08.04.2021,39420.7,16544381560.12
09.04.2021,39376.02,16493148988.11
12.04.2021,39368.67,16486287446.78
13.04.2021,39419.69,16460870308.05
14.04.2021,39494.64,16444951510.16
15.04.2021,39413.21,16344780167.85
16.04.2021,39623.84,16403161822.67
19.04.2021,39617.48,16375218799.36
20.04.2021,39626.72,16354967460.05
21.04.2021,39589.03,16244171943.98
22.04.2021,39629.27,16230349612.22
23.04.2021,39615.38,16165525817.54
26.04.2021,39688.9,16169540561.67
27.04.2021,39679.0,16122760504.29
28.04.2021,39660.45,16068663981.37
29.04.2021,39693.89,16019772523.98
30.04.2021,39729.4,16139943570.58
04.05.2021,39724.94,16114454688.0
05.05.2021,39826.88,16139962691.83
06.05.2021,39762.24,16205219447.58
07.05.2021,39789.77,16215593509.1
11.05.2021,39778.49,16247536881.1
12.05.2021,39791.77,16264897659.66
13.05.2021,39692.18,16136704363.61
14.05.2021,39739.84,16153612913.02
17.05.2021,39740.43,16132185867.39
18.05.2021,39757.58,15944405083.24
19.05.2021,39760.51,15932124368.73
20.05.2021,39714.81,15886050326.29
21.05.2021,39728.44,15849597469.66
24.05.2021,39745.07,15845887065.92
25.05.2021,39740.69,15816001138.47
26.05.2021,39763.59,15805267544.09
27.05.2021,39760.55,15796725408.2
28.05.2021,39732.84,15732662083.4
31.05.2021,39768.85,15704286527.89
01.06.2021,39772.31,15668584795.91
02.06.2021,39787.59,15656826366.27
03.06.2021,39792.69,15597542165.05
04.06.2021,39752.39,15509618826.18
07.06.2021,39713.23,15467422392.58
08.06.2021,39608.22,15375058805.92
09.06.2021,39570.27,15267698169.06
10.06.2021,39557.51,15212316500.04
11.06.2021,39680.09,15229547695.49
15.06.2021,39662.94,15156711351.28
16.06.2021,39651.4,15109355547.65
17.06.2021,39661.26,15097544606.58
18.06.2021,39727.27,15095659674.8
21.06.2021,39695.85,15031499383.43
22.06.2021,39737.62,14992029840.74
23.06.2021,39764.91,14968088955.39
24.06.2021,39805.12,14942844906.58
25.06.2021,39762.18,14888337013.17
28.06.2021,39773.57,14864688061.97
29.06.2021,39738.08,14817321794.53
30.06.2021,39734.28,14781429180.25
01.07.2021,39716.7,14735945781.09
02.07.2021,39750.1,14729673473.66
05.07.2021,39772.79,14715725073.31
06.07.2021,39761.69,14702981622.94
07.07.2021,39748.12,14670953715.6
08.07.2021,39711.42,14758441553.42
09.07.2021,39714.61,14533135863.17
12.07.2021,39699.98,14466655288.71
13.07.2021,39693.74,14409926453.59
14.07.2021,39670.42,14362400948.12
15.07.2021,39695.74,14436994449.56
16.07.2021,39689.69,14347543457.24
19.07.2021,39682.68,14315306376.9
20.07.2021,39695.38,14296537919.88
21.07.2021,39737.61,14370651300.31
22.07.2021,39870.6,14430372444.07
23.07.2021,39903.0,14405371369.77
26.07.2021,39962.6,14385795669.56
27.07.2021,40008.9,14367799122.72
28.07.2021,39997.6,14342177338.91
29.07.2021,40064.12,14293261665.53
30.07.2021,40098.68,14295776989.08
02.08.2021,40112.37,14268670532.96
03.08.2021,40119.47,14228546964.32
04.08.2021,40101.1,14215269954.34
05.08.2021,40169.54,14231762743.42
06.08.2021,40172.69,14220416621.89
09.08.2021,40171.32,14216376378.58
10.08.2021,40177.4,14199876166.46
11.08.2021,40155.29,14164497292.22
12.08.2021,40147.6,14151569641.25
13.08.2021,40174.66,14133221877.84
16.08.2021,40214.32,14135971101.64
17.08.2021,40240.9,14110042374.27
18.08.2021,40252.11,14118959420.21
19.08.2021,40206.77,14083410257.91
20.08.2021,40213.89,14072417042.59
23.08.2021,40218.32,14079217865.44
24.08.2021,40215.33,14077197904.26
25.08.2021,40230.88,14056054996.01
26.08.2021,40206.55,14057757280.1
27.08.2021,40224.76,14068893756.2
30.08.2021,40256.34,14037728171.58
31.08.2021,40259.89,14006911405.02
01.09.2021,40294.2,14023593754.42
02.09.2021,40245.77,14010003391.95
03.09.2021,40276.14,13998764667.83
06.09.2021,40278.99,13985764808.68
07.09.2021,40265.66,13969880187.41
08.09.2021,40275.56,13911970583.97
09.09.2021,40276.12,13891177791.02
10.09.2021,40312.58,13876792652.83
13.09.2021,40318.71,13867833199.31
14.09.2021,40320.99,13854124812.99
15.09.2021,40297.65,13810903238.32
16.09.2021,40308.52,13794991674.09
17.09.2021,40290.18,13745681377.64
20.09.2021,40297.69,13697062362.75
21.09.2021,40275.63,13681952105.2
22.09.2021,40308.62,13669020470.87
23.09.2021,40247.23,13633960245.26
24.09.2021,40186.26,13077113266.91
27.09.2021,40138.94,13047590236.28
28.09.2021,40137.76,13222042984.76
29.09.2021,40174.36,13207865228.63
30.09.2021,40142.69,13151409851.29
01.10.2021,40124.44,13142867270.92
04.10.2021,40084.91,13086367772.48
05.10.2021,39966.58,12994096560.47
06.10.2021,39882.58,12951333135.65
07.10.2021,39936.08,12934056095.08
08.10.2021,40043.56,12965289895.67
11.10.2021,40025.47,12907666620.12
12.10.2021,39992.28,12833451530.3
13.10.2021,40004.03,12822532312.86
14.10.2021,40026.88,12803243024.28
15.10.2021,40068.42,12754374799.85
18.10.2021,40016.7,12713861036.37
19.10.2021,40000.07,12637231930.09
20.10.2021,39986.86,12604751323.8
21.10.2021,39927.75,12538871397.12
22.10.2021,39800.16,12428235873.11
25.10.2021,39729.82,12345470778.71
26.10.2021,39634.59,12202315002.5
27.10.2021,39581.17,12169800374.8
28.10.2021,39455.99,12055697181.28
29.10.2021,39441.76,12003750977.74
01.11.2021,39406.83,11968924354.58
02.11.2021,39333.37,11763926706.14
03.11.2021,39419.13,11768603965.69
08.11.2021,39493.3,11786062699.86
09.11.2021,39565.49,11730782712.55
10.11.2021,39567.83,11714678541.65
11.11.2021,39591.7,11699822610.58
12.11.2021,39578.6,11592254472.64
15.11.2021,39507.84,11550415987.65
16.11.2021,39480.0,11500220038.3
17.11.2021,39431.67,11484260576.51
18.11.2021,39383.61,11447888441.81
19.11.2021,39301.25,11392844446.39
22.11.2021,38989.75,11245901704.9
23.11.2021,38862.98,11116106862.34
24.11.2021,38942.02,11127462426.33
25.11.2021,39040.68,11114583396.17
26.11.2021,38919.24,11070581199.73
29.11.2021,39049.61,11080460772.95
30.11.2021,38933.83,11016574776.41
01.12.2021,38944.96,10988980212.14
02.12.2021,38864.91,10934769106.71
03.12.2021,39051.84,10967434558.53
06.12.2021,38915.67,10897080469.86
07.12.2021,38816.05,10818007202.93
08.12.2021,38798.05,10783555401.22
09.12.2021,38847.58,10751823055.64
10.12.2021,38831.05,10726426008.56
13.12.2021,38795.34,10708569462.19
14.12.2021,38609.84,10621494263.75
15.12.2021,38581.8,10612370387.86
16.12.2021,38654.83,10593511390.45
17.12.2021,38748.19,10586499795.88
20.12.2021,38954.91,10623099282.47
21.12.2021,39026.95,10639968527.15
22.12.2021,39115.31,10628808929.11
23.12.2021,39173.58,10675171557.09
24.12.2021,39221.35,10677694964.05
27.12.2021,39383.87,10700943208.26
28.12.2021,39427.01,10715716091.49
29.12.2021,39503.56,10730800358.3
30.12.2021,39455.32,10719997481.49
10.01.2022,39719.79,10795196693.74
11.01.2022,39631.67,10759354232.29
12.01.2022,39570.7,10721822044.47
13.01.2022,39350.48,10660911517.49
14.01.2022,38961.38,10535383753.5
17.01.2022,38896.02,10512686904.03
18.01.2022,38537.78,10382654922.31
19.01.2022,38641.88,10387321303.94
20.01.2022,38797.03,10427966588.35
21.01.2022,38734.88,10374588748.43
24.01.2022,38388.34,10273186641.25
25.01.2022,38256.95,10216208278.07
26.01.2022,38163.0,10187282504.45
27.01.2022,38266.86,10211390750.88
28.01.2022,38473.17,10243979849.53
31.01.2022,38531.43,10244410298.43
01.02.2022,38633.77,10331987343.03
02.02.2022,38659.68,10336483072.29
03.02.2022,38626.43,10310382596.07
04.02.2022,38616.81,10315725640.11
07.02.2022,38553.92,10298690886.0
08.02.2022,38452.18,10267352195.12
09.02.2022,38406.38,10181221910.91
10.02.2022,38451.9,10189611013.16
11.02.2022,38192.51,10107380665.95
14.02.2022,37942.43,10015958285.51
15.02.2022,38014.02,10048234700.33
16.02.2022,38150.29,10073522452.84
17.02.2022,38100.27,10015169512.31
18.02.2022,37922.94,9945799656.6
21.02.2022,37407.65,9807282768.17
22.02.2022,35436.66,9255385924.8
24.02.2022,30966.82,8056779891.65
25.02.2022,32256.88,8376468595.79
01.04.2022,32844.18,8544233531.06
04.04.2022,32985.85,8517335712.63
05.04.2022,32819.41,8462916278.19
06.04.2022,32636.11,8418966239.95
07.04.2022,32419.53,8375945409.91
08.04.2022,33105.73,8555622450.59
11.04.2022,33987.61,8766418257.77
12.04.2022,33992.1,8754368502.51
13.04.2022,33914.2,8729175403.2
14.04.2022,34242.44,8818147263.88
15.04.2022,34116.23,8790653478.7
18.04.2022,34276.76,8831134645.36
19.04.2022,34587.71,8901745328.84
20.04.2022,34856.05,8935582697.1
21.04.2022,35591.07,9120150021.78
22.04.2022,35740.6,9164672049.24
25.04.2022,35342.41,9064049818.13
26.04.2022,35460.89,9115009244.31
27.04.2022,35660.69,9212445333.49
28.04.2022,35988.97,9298700783.23
29.04.2022,36042.76,9331621433.77
04.05.2022,35931.45,9561706822.87
05.05.2022,35947.34,9562357106.06
06.05.2022,35746.75,9232250388.11
11.05.2022,35677.38,9195159222.73
12.05.2022,35578.78,9158698430.03
13.05.2022,35589.29,9148331963.74
16.05.2022,35705.39,9165122852.58
17.05.2022,35686.5,9141272385.91
18.05.2022,35458.63,9078165229.53
19.05.2022,35627.15,9117934200.19
20.05.2022,35701.36,9137018568.78
23.05.2022,35632.11,9128064633.22
24.05.2022,35712.71,8980364221.33
25.05.2022,36380.96,9141762543.56
26.05.2022,37172.1,9325506440.76
27.05.2022,37020.06,9266217919.79
30.05.2022,37138.99,9298698554.12
31.05.2022,37505.23,9388787822.62
01.06.2022,37748.16,9860161499.61
02.06.2022,38169.45,9980176937.38
03.06.2022,38457.54,10073154370.49
06.06.2022,38549.42,9745754808.26
07.06.2022,38798.08,9835293821.15
08.06.2022,39129.19,9944205950.4
09.06.2022,39405.54,10098281154.26
10.06.2022,39690.17,10190656752.74
14.06.2022,39517.18,10571343382.75
15.06.2022,39603.99,10577401670.57
16.06.2022,39630.23,10197140747.83
17.06.2022,39708.27,10204179174.4
20.06.2022,39706.05,10191337740.66
21.06.2022,39775.81,10159432829.93
22.06.2022,39777.99,10120578154.05
23.06.2022,39891.8,10113183393.51
24.06.2022,39987.26,10124780575.32
27.06.2022,40076.96,10169464164.08
28.06.2022,40082.54,10176217962.25
29.06.2022,40056.61,10164597915.84
30.06.2022,39968.97,10131939614.88
01.07.2022,39969.86,10132344962.84
04.07.2022,39947.7,10129932986.24
05.07.2022,39883.67,10087125323.28
06.07.2022,39774.29,10062509666.57
07.07.2022,39798.16,10228429643.68
08.07.2022,39778.42,10223255867.36
11.07.2022,39816.54,10208191603.33
12.07.2022,39881.77,10225129253.22
13.07.2022,39888.95,10038527548.38
14.07.2022,39868.86,10029411354.04
15.07.2022,39872.71,10023005902.55
18.07.2022,39952.85,10021407408.89
19.07.2022,39953.17,9995384508.66
20.07.2022,39947.8,9995657734.43
21.07.2022,40055.77,10003620233.99
22.07.2022,40325.91,10065191291.71
25.07.2022,40528.15,10117244632.79
26.07.2022,40516.72,10103265946.01
27.07.2022,40536.49,10072661391.5
28.07.2022,40583.94,10064652846.41
29.07.2022,40601.54,10009504309.25
01.08.2022,40673.9,10015647431.8
02.08.2022,40644.01,9965546292.42
03.08.2022,40623.27,9936245458.15
04.08.2022,40573.12,9910498143.03
05.08.2022,40577.8,9914304022.54
08.08.2022,40908.31,9984903281.28
09.08.2022,40743.31,9949885051.5
10.08.2022,40767.18,9969475943.66
11.08.2022,40799.17,9980283017.1
12.08.2022,40866.25,10008389572.67
15.08.2022,40877.83,9995625213.4
16.08.2022,40888.82,9983756345.09
17.08.2022,40895.29,9920409968.76
18.08.2022,40951.24,9908313044.51
19.08.2022,41002.61,9913363485.26
22.08.2022,41000.16,10113570162.2
23.08.2022,40977.34,10103029973.0
24.08.2022,40922.32,9878894756.21
25.08.2022,41036.01,9887781557.51
26.08.2022,41016.09,9841455883.8
29.08.2022,41017.08,9818746760.48
30.08.2022,41112.31,9821338949.79
31.08.2022,41058.17,9808375338.62
01.09.2022,41112.18,9813519344.02
02.09.2022,41183.23,9819548662.67
05.09.2022,41211.57,9823759829.28
06.09.2022,41226.47,9818829033.01
07.09.2022,41347.73,9834911885.0
08.09.2022,41443.4,9851026930.81
09.09.2022,41538.7,10285640131.55
12.09.2022,41648.81,10310344872.83
13.09.2022,41730.14,9915446846.49
14.09.2022,41717.12,9930091748.51
15.09.2022,41840.32,9959466727.13
16.09.2022,42009.37,14583228478.58
19.09.2022,41940.84,14557263948.19
20.09.2022,41755.96,14461970339.6
21.09.2022,40592.56,14037590229.01
22.09.2022,41004.48,14392001609.05
23.09.2022,40488.77,14195262118.24
26.09.2022,39204.73,13694657443.68
27.09.2022,39596.23,13660119620.98
28.09.2022,40082.75,13770770882.2
29.09.2022,39959.74,13802108206.81
30.09.2022,39910.59,13766361590.2
03.10.2022,40311.68,13880166030.61
04.10.2022,40491.2,13920970133.14
05.10.2022,40608.96,13593395134.77
06.10.2022,40864.43,14003200464.8
07.10.2022,40727.21,13978152515.9
10.10.2022,40647.73,13940846962.13
11.10.2022,40909.89,13970091218.2
12.10.2022,40930.5,13580638280.97
13.10.2022,40932.51,13555999743.75
14.10.2022,40963.11,13544318477.78
17.10.2022,40982.98,13531944845.87
18.10.2022,41079.93,13548108941.48
19.10.2022,41205.05,13568335120.83
20.10.2022,41325.62,13587401718.67
21.10.2022,41348.82,13551674721.47
24.10.2022,41412.89,13574358075.17
25.10.2022,41461.1,13550772635.35
26.10.2022,41528.98,13555805483.5
27.10.2022,41568.29,13547747961.06
28.10.2022,41602.76,13523675866.27
31.10.2022,41688.17,13536710847.42
01.11.2022,41681.03,13516011208.6
02.11.2022,41661.08,13482196284.75
03.11.2022,41751.62,13472749485.52
07.11.2022,41719.57,13822195664.79
08.11.2022,41694.16,13392603583.44
09.11.2022,41665.5,13374061826.53
10.11.2022,41708.13,13359316471.32
11.11.2022,41728.92,13329892534.43
14.11.2022,41794.41,13358947370.72
15.11.2022,41780.39,13301491346.49
16.11.2022,41803.05,13277438349.66
17.11.2022,41819.06,13252296021.32
18.11.2022,41878.13,13223127249.33
21.11.2022,41946.47,13224579475.73
22.11.2022,41950.44,13185649650.96
23.11.2022,41967.97,13177176497.22
24.11.2022,41933.64,13160815259.14
25.11.2022,41917.83,13150310776.16
28.11.2022,41929.59,13241402868.64
29.11.2022,41972.94,13227062801.12
30.11.2022,42004.49,13223132820.21
01.12.2022,41975.8,13185671292.72
02.12.2022,42054.94,13174292392.71
05.12.2022,42062.48,13149340176.98
06.12.2022,41983.15,13094734216.78
07.12.2022,40407.25,12566822372.78
08.12.2022,40257.46,12523510486.46
09.12.2022,40163.92,12486295150.22
12.12.2022,40097.25,12453843225.05
13.12.2022,40293.87,12490269035.93
14.12.2022,40194.44,12435697217.11
15.12.2022,40282.6,12452500017.93
16.12.2022,40184.37,12609103724.78
19.12.2022,40209.48,12777509793.75
20.12.2022,40170.87,12783644967.48
21.12.2022,40131.95,12735028828.85
22.12.2022,40125.69,12335566332.83
23.12.2022,40103.82,12315275023.36
26.12.2022,40180.68,12339928588.47
27.12.2022,40232.58,12345257885.65
28.12.2022,40257.37,12359928499.13
29.12.2022,40325.26,12373431029.08
30.12.2022,40206.47,12332240103.9
09.01.2023,40447.52,12405503182.85
10.01.2023,40469.85,12398238762.45
11.01.2023,40466.68,12385909381.25
12.01.2023,40474.7,12376924035.46
13.01.2023,40480.14,12353865617.78
16.01.2023,40540.64,12351023992.26
17.01.2023,40527.12,12282211399.65
18.01.2023,40510.83,12248838235.67
19.01.2023,40505.96,12103702932.62
20.01.2023,40545.72,12108007256.37
23.01.2023,40595.35,12102986725.46
24.01.2023,40634.08,12086442669.26
25.01.2023,40600.0,12050739654.9
26.01.2023,40687.25,12066303742.41
27.01.2023,40786.51,12065639334.01
30.01.2023,40835.67,12061812432.71
31.01.2023,40882.32,12039186932.89
01.02.2023,40953.16,12048335497.55
02.02.2023,40973.38,12024749285.85
03.02.2023,41034.57,11984417365.77
06.02.2023,41005.69,11960637334.25
07.02.2023,40901.47,11928826065.3
